festival_id,festival_slug,festival_name,destination,state,month_num,month_name,approximate_date,footage_family,has_real_footage,prompt_grounding,celebration,full_video_prompt,negative_prompt,reference_image_url,page_url_en
13126ee5-bb90-432d-a0c6-c3945b0d50bd,monsoon-festival-port-blair,Monsoon Festival,Port Blair (Sri Vijaya Puram),andaman nicobar,8,August,August (dates vary),obscure,no,db-description,"Local cultural event celebrating monsoon with rain dances, traditional music, monsoon-special food.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Monsoon Festival as celebrated in Port Blair (Sri Vijaya Puram), Andaman Nicobar. Celebration: Local cultural event celebrating monsoon with rain dances, traditional music, monsoon-special food.. monsoon light, lush greens; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/port-blair.jpg,https://www.nakshiq.com/en/festivals/monsoon-festival-port-blair
13d7cd92-df71-4c7e-97a4-a36e968ef9e5,diwali-beach-celebration,Diwali Beach Celebration,Havelock Island (Swaraj Dweep),andaman nicobar,10,October,October/November (lunar calendar),diwali,yes,db-description,"Beachside Diwali with community bonfire, local sweets, eco-friendly celebrations.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Diwali Beach Celebration festival as celebrated in Havelock Island (Swaraj Dweep), Andaman Nicobar. Celebration: Beachside Diwali with community bonfire, local sweets, eco-friendly celebrations.. Key visuals: rows of lit clay oil-diyas and lantern light, colourful rangoli, families lighting lamps, fireworks over rooftops at night. golden autumn light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/havelock-island.jpg,https://www.nakshiq.com/en/festivals/diwali-beach-celebration
d3b8b342-1f7b-4aed-8397-279bdd3e74cc,gandhi-jayanti-heritage-walk,Gandhi Jayanti Heritage Walk,Ross Island (Netaji Subhas Chandra Bose Dweep),andaman nicobar,10,October,October 2,obscure,no,db-description,Special heritage walks through British ruins on the renamed island.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Gandhi Jayanti Heritage Walk as celebrated in Ross Island (Netaji Subhas Chandra Bose Dweep), Andaman Nicobar. Celebration: Special heritage walks through British ruins on the renamed island.. golden autumn light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/ross-island.jpg,https://www.nakshiq.com/en/festivals/gandhi-jayanti-heritage-walk
4434f784-b7ce-4a0d-b874-290f9c904a57,christmas-carnival,Christmas Carnival,Port Blair (Sri Vijaya Puram),andaman nicobar,12,December,December 25-31,colonial-christian,no,db-description,"Multi-faith Christmas. Church services, Marina Park carnival, community feasts, cultural shows.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Christmas Carnival as celebrated in Port Blair (Sri Vijaya Puram), Andaman Nicobar. Celebration: Multi-faith Christmas. Church services, Marina Park carnival, community feasts, cultural shows.. Key visuals: decorated church and street lights, carols and parades, midnight-mass crowds, festive lights and stars. cold winter light, long shadows; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/port-blair.jpg,https://www.nakshiq.com/en/festivals/christmas-carnival
7386b539-6343-4a72-8174-1f440026ebeb,eid-ul-fitr-celebration,Eid-ul-Fitr Celebration,Kavaratti,lakshadweep,4,April,April/May (lunar),islamic,no,db-description,"Island-wide festivities with special prayers, community feasts, boat races, and traditional music.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Eid-ul-Fitr Celebration as celebrated in Kavaratti, Lakshadweep. Celebration: Island-wide festivities with special prayers, community feasts, boat races, and traditional music.. Key visuals: crowds gathered for prayer and feasting at a mosque or dargah courtyard, qawwali, festive markets and lights (no close-ups of worship). warm pre-summer light; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/kavaratti.jpg,https://www.nakshiq.com/en/festivals/eid-ul-fitr-celebration
83fe8303-133e-4558-b4a3-6431753ff37c,lava-dance-festival,Lava Dance Festival,Minicoy Island,lakshadweep,1,January,January (during festivals),obscure,no,db-description,Traditional Lava dance performed by men in colorful costumes. Unique to Minicoy.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Lava Dance Festival as celebrated in Minicoy Island, Lakshadweep. Celebration: Traditional Lava dance performed by men in colorful costumes. Unique to Minicoy.. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/minicoy.jpg,https://www.nakshiq.com/en/festivals/lava-dance-festival
7e685918-48ee-4b0c-86da-880dd5320836,marine-heritage-festival,Marine Heritage Festival,Kavaratti,lakshadweep,12,December,December (dates vary),obscure,no,db-description,"Water sports competitions, traditional boat races, marine conservation events.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Marine Heritage Festival as celebrated in Kavaratti, Lakshadweep. Celebration: Water sports competitions, traditional boat races, marine conservation events.. cold winter light, long shadows; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/kavaratti.jpg,https://www.nakshiq.com/en/festivals/marine-heritage-festival
4a48c9f1-4536-43fb-8d38-1800bd0616a3,pongal-puducherry,Pongal,Puducherry (Pondicherry),puducherry,1,January,January 14-17,harvest-sankranti,no,db-description,"Tamil harvest festival. Kolam, sweet pongal cooking, cultural events in French Quarter.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Pongal festival as celebrated in Puducherry (Pondicherry), Puducherry. Celebration: Tamil harvest festival. Kolam, sweet pongal cooking, cultural events in French Quarter.. Key visuals: kite-filled skies and bonfires, harvest dances, boiling pongal pots, decorated cattle, fresh-cut fields. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/puducherry.jpg,https://www.nakshiq.com/en/festivals/pongal-puducherry
b2cd599e-dcc7-42d1-a188-0d2876ce82a7,bastille-day,Bastille Day,Puducherry (Pondicherry),puducherry,7,July,July 14,colonial-christian,no,db-description,"French flag ceremony, parades on Promenade, French-Tamil cultural events.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Bastille Day festival as celebrated in Puducherry (Pondicherry), Puducherry. Celebration: French flag ceremony, parades on Promenade, French-Tamil cultural events.. Key visuals: decorated church and street lights, carols and parades, midnight-mass crowds, festive lights and stars. monsoon light, wet sheen; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/puducherry.jpg,https://www.nakshiq.com/en/festivals/bastille-day
b1c4572c-41e5-4d70-858d-82892156432d,warli-art-festival,Warli Art Festival,Silvassa,daman diu,1,January,January (dates vary),obscure,no,db-description,Exhibition and workshops of Warli tribal art. Local artisans demonstrate techniques.,"Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Warli Art Festival as celebrated in Silvassa, Daman Diu. Celebration: Exhibition and workshops of Warli tribal art. Local artisans demonstrate techniques.. crisp winter daylight; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/silvassa.jpg,https://www.nakshiq.com/en/festivals/warli-art-festival
77d1b2ad-0cf2-4181-8e2f-d001b8ec01f1,ladarcha-fair-kaza,Ladarcha Fair,Kaza,himachal pradesh,8,August,Mid-August (dates announced annually),obscure,no,db-description,"Historic trade fair that once drew traders from Tibet, Ladakh and Kinnaur. Now a 3-day cultural festival at Kaza with archery, chaam mask dances, and a wool-barter market.","Cinematic documentary-style video, 16:9, 6–8 seconds, authentic real-footage look, of the Ladarcha Fair as celebrated in Kaza, Himachal Pradesh. Celebration: Historic trade fair that once drew traders from Tibet, Ladakh and Kinnaur. Now a 3-day cultural festival at Kaza with archery, chaam mask dances, and a wool-barter market.. monsoon light, lush greens; show real people, actual rituals, decorations and crowds with genuine festive energy; vibrant true-to-life colour, natural handheld motion, shallow depth of field. No on-screen text, subtitles, captions, logos or watermarks; no distorted or extra faces/limbs; documentary realism, not cartoonish or AI-looking.","on-screen text, subtitles, captions, watermarks, logos, brand names, distorted faces, extra limbs, cartoonish, CGI sheen, oversaturated, low quality",https://pub-d8970c901de34c218926ebf4be1ed09a.r2.dev/destinations/kaza.jpg,https://www.nakshiq.com/en/festivals/ladarcha-fair-kaza
